id;id_paket;lokasi;status;timestamp;keterangan
3096;621;Jalur Transito Bandung - Surabaya;dalam_perjalanan;2026-03-24 12:23:25;Paket dikirim oleh kurir
3097;623;Jalur Transito Surabaya - Jakarta Selatan;dalam_perjalanan;2026-03-24 12:29:38;Paket dikirim oleh kurir
3098;619;Semarang;terkirim;2026-03-24 12:48:48;Paket berhasil diterima oleh Lestari Wulandari
3099;618;Bogor;terkirim;2026-03-24 13:48:57;Paket berhasil diterima oleh Maya Kartika
3100;622;Jalur Transito Jakarta Selatan - Semarang;dalam_perjalanan;2026-03-24 17:08:38;Paket dikirim oleh kurir
3101;620;Hub Tujuan Tangerang;sampai_tujuan;2026-03-24 20:21:32;Paket tiba di hub tujuan
3102;621;Hub Tujuan Surabaya;sampai_tujuan;2026-03-24 20:23:25;Paket tiba di hub tujuan
3103;622;Hub Tujuan Semarang;sampai_tujuan;2026-03-24 21:08:38;Paket tiba di hub tujuan
3104;624;Depok;menunggu;2026-03-24 22:22:18;Paket diterima di counter
3105;624;Pusat Sortir Depok;diproses;2026-03-24 23:22:18;Paket sedang disortir
3106;625;Semarang;menunggu;2026-03-25 01:32:59;Paket diterima di counter
3107;626;Surabaya;menunggu;2026-03-25 04:14:25;Paket diterima di counter
3108;620;Tangerang;terkirim;2026-03-25 04:21:32;Paket berhasil diterima oleh Sri Wahyuni
3109;625;Pusat Sortir Semarang;diproses;2026-03-25 04:32:59;Paket sedang disortir
3110;626;Pusat Sortir Surabaya;diproses;2026-03-25 05:14:25;Paket sedang disortir
3111;623;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-03-25 05:29:38;Paket tiba di hub tujuan
3112;627;Jakarta Selatan;menunggu;2026-03-25 05:47:04;Paket diterima di counter
3113;621;Surabaya;terkirim;2026-03-25 06:23:25;Paket berhasil diterima oleh Hadi Sunyoto
3114;627;Pusat Sortir Jakarta Selatan;diproses;2026-03-25 06:47:04;Paket sedang disortir
3115;623;Jakarta Selatan;terkirim;2026-03-25 07:29:38;Paket berhasil diterima oleh Maya Kartika
3116;628;Surabaya;menunggu;2026-03-25 08:08:54;Paket diterima di counter
3117;629;Depok;menunggu;2026-03-25 09:21:32;Paket diterima di counter
3118;624;Jalur Transito Depok - Jakarta Pusat;dalam_perjalanan;2026-03-25 09:22:18;Paket dikirim oleh kurir
3119;622;Semarang;terkirim;2026-03-25 10:08:38;Paket berhasil diterima oleh Siti Rahma
3120;628;Pusat Sortir Surabaya;diproses;2026-03-25 10:08:54;Paket sedang disortir
3121;625;Jalur Transito Semarang - Depok;dalam_perjalanan;2026-03-25 11:32:59;Paket dikirim oleh kurir
3122;626;Jalur Transito Surabaya - Jakarta Pusat;dalam_perjalanan;2026-03-25 12:14:25;Paket dikirim oleh kurir
3123;629;Pusat Sortir Depok;diproses;2026-03-25 12:21:32;Paket sedang disortir
3124;624;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-03-25 13:22:18;Paket tiba di hub tujuan
3125;630;Depok;menunggu;2026-03-25 13:22:21;Paket diterima di counter
3126;630;Pusat Sortir Depok;diproses;2026-03-25 14:22:21;Paket sedang disortir
3127;627;Jalur Transito Jakarta Selatan - Bandung;dalam_perjalanan;2026-03-25 14:47:04;Paket dikirim oleh kurir
3128;629;Jalur Transito Depok - Jakarta Selatan;dalam_perjalanan;2026-03-25 15:21:32;Paket dikirim oleh kurir
3129;628;Jalur Transito Surabaya - Semarang;dalam_perjalanan;2026-03-25 19:08:54;Paket dikirim oleh kurir
3130;630;Jalur Transito Depok - Jakarta Pusat;dalam_perjalanan;2026-03-25 22:22:21;Paket dikirim oleh kurir
3131;624;Jakarta Pusat;terkirim;2026-03-26 00:22:18;Paket berhasil diterima oleh Dewi Lestari
3132;625;Hub Tujuan Depok;sampai_tujuan;2026-03-26 01:32:59;Paket tiba di hub tujuan
3133;627;Hub Tujuan Bandung;sampai_tujuan;2026-03-26 02:47:04;Paket tiba di hub tujuan
3134;626;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-03-26 04:14:25;Paket tiba di hub tujuan
3135;628;Hub Tujuan Semarang;sampai_tujuan;2026-03-26 05:08:54;Paket tiba di hub tujuan
3136;629;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-03-26 05:21:32;Paket tiba di hub tujuan
3137;625;Depok;terkirim;2026-03-26 06:32:59;Paket berhasil diterima oleh Hendra Wijaya
3138;626;Jakarta Pusat;terkirim;2026-03-26 07:14:25;Paket berhasil diterima oleh Hadi Sunyoto
3139;628;Semarang;terkirim;2026-03-26 09:08:54;Paket berhasil diterima oleh Siti Rahma
3140;627;Bandung;terkirim;2026-03-26 11:47:04;Paket berhasil diterima oleh Andi Pratama
3141;629;Jakarta Selatan;terkirim;2026-03-26 12:21:32;Paket berhasil diterima oleh Dian Sasmita
3142;630;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-03-26 13:22:21;Paket tiba di hub tujuan
3143;630;Jakarta Pusat;terkirim;2026-03-26 17:22:21;Paket berhasil diterima oleh Andi Pratama
3144;631;Depok;menunggu;2026-03-26 18:32:24;Paket diterima di counter
3145;631;Pusat Sortir Depok;diproses;2026-03-26 19:32:24;Paket sedang disortir
3146;632;Bandung;menunggu;2026-03-26 23:43:49;Paket diterima di counter
3147;632;Pusat Sortir Bandung;diproses;2026-03-27 00:43:49;Paket sedang disortir
3148;631;Jalur Transito Depok - Bandung;dalam_perjalanan;2026-03-27 04:32:24;Paket dikirim oleh kurir
3149;632;Jalur Transito Bandung - Jakarta Timur;dalam_perjalanan;2026-03-27 10:43:49;Paket dikirim oleh kurir
3150;633;Yogyakarta;menunggu;2026-03-27 10:55:23;Paket diterima di counter
3151;634;Surabaya;menunggu;2026-03-27 10:55:35;Paket diterima di counter
3152;634;Pusat Sortir Surabaya;diproses;2026-03-27 11:55:35;Paket sedang disortir
3153;633;Pusat Sortir Yogyakarta;diproses;2026-03-27 13:55:23;Paket sedang disortir
3154;631;Hub Tujuan Bandung;sampai_tujuan;2026-03-27 17:32:24;Paket tiba di hub tujuan
3155;634;Jalur Transito Surabaya - Jakarta Selatan;dalam_perjalanan;2026-03-27 18:55:35;Paket dikirim oleh kurir
3156;633;Jalur Transito Yogyakarta - Jakarta Barat;dalam_perjalanan;2026-03-27 19:55:23;Paket dikirim oleh kurir
3157;635;Yogyakarta;menunggu;2026-03-27 22:48:22;Paket diterima di counter
3158;631;Bandung;terkirim;2026-03-27 23:32:24;Paket berhasil diterima oleh Agus Setiawan
3159;632;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-03-27 23:43:49;Paket tiba di hub tujuan
3160;635;Pusat Sortir Yogyakarta;diproses;2026-03-28 01:48:22;Paket sedang disortir
3161;634;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-03-28 02:55:35;Paket tiba di hub tujuan
3162;632;Jakarta Timur;terkirim;2026-03-28 05:43:49;Paket berhasil diterima oleh Dian Sasmita
3163;635;Jalur Transito Yogyakarta - Depok;dalam_perjalanan;2026-03-28 05:48:22;Paket dikirim oleh kurir
3164;633;Hub Tujuan Jakarta Barat;sampai_tujuan;2026-03-28 05:55:23;Paket tiba di hub tujuan
3165;636;Jakarta Pusat;menunggu;2026-03-28 08:11:40;Paket diterima di counter
3166;637;Jakarta Selatan;menunggu;2026-03-28 08:38:51;Paket diterima di counter
3167;637;Pusat Sortir Jakarta Selatan;diproses;2026-03-28 10:38:51;Paket sedang disortir
3168;636;Pusat Sortir Jakarta Pusat;diproses;2026-03-28 11:11:40;Paket sedang disortir
3169;634;Jakarta Selatan;terkirim;2026-03-28 12:55:35;Paket berhasil diterima oleh Hadi Sunyoto
3170;636;Jalur Transito Jakarta Pusat - Surabaya;dalam_perjalanan;2026-03-28 13:11:40;Paket dikirim oleh kurir
3171;633;Jakarta Barat;terkirim;2026-03-28 14:55:23;Paket berhasil diterima oleh Andi Pratama
3172;637;Jalur Transito Jakarta Selatan - Tangerang;dalam_perjalanan;2026-03-28 15:38:51;Paket dikirim oleh kurir
3173;638;Semarang;menunggu;2026-03-28 16:24:30;Paket diterima di counter
3174;638;Pusat Sortir Semarang;diproses;2026-03-28 17:24:30;Paket sedang disortir
3175;639;Bandung;menunggu;2026-03-28 19:07:05;Paket diterima di counter
3176;640;Jakarta Pusat;menunggu;2026-03-28 20:31:17;Paket diterima di counter
3177;635;Hub Tujuan Depok;sampai_tujuan;2026-03-28 20:48:22;Paket tiba di hub tujuan
3178;639;Pusat Sortir Bandung;diproses;2026-03-28 21:07:05;Paket sedang disortir
3179;640;Pusat Sortir Jakarta Pusat;diproses;2026-03-28 21:31:17;Paket sedang disortir
3180;639;Jalur Transito Bandung - Bogor;dalam_perjalanan;2026-03-29 01:07:05;Paket dikirim oleh kurir
3181;635;Depok;terkirim;2026-03-29 02:48:22;Paket berhasil diterima oleh Maya Kartika
3182;638;Jalur Transito Semarang - Jakarta Selatan;dalam_perjalanan;2026-03-29 03:24:30;Paket dikirim oleh kurir
3183;637;Hub Tujuan Tangerang;sampai_tujuan;2026-03-29 04:38:51;Paket tiba di hub tujuan
3184;640;Jalur Transito Jakarta Pusat - Jakarta Timur;dalam_perjalanan;2026-03-29 07:31:17;Paket dikirim oleh kurir
3185;636;Hub Tujuan Surabaya;sampai_tujuan;2026-03-29 08:11:40;Paket tiba di hub tujuan
3186;637;Tangerang;terkirim;2026-03-29 09:38:51;Paket berhasil diterima oleh Dewi Lestari
3187;639;Hub Tujuan Bogor;sampai_tujuan;2026-03-29 10:07:05;Paket tiba di hub tujuan
3188;638;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-03-29 10:24:30;Paket tiba di hub tujuan
3189;636;Surabaya;terkirim;2026-03-29 12:11:40;Paket berhasil diterima oleh Hadi Sunyoto
3190;641;Jakarta Barat;menunggu;2026-03-29 12:22:31;Paket diterima di counter
3191;640;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-03-29 12:31:17;Paket tiba di hub tujuan
3192;641;Pusat Sortir Jakarta Barat;diproses;2026-03-29 15:22:31;Paket sedang disortir
3193;638;Jakarta Selatan;terkirim;2026-03-29 19:24:30;Paket berhasil diterima oleh Lestari Wulandari
3194;642;Bekasi;menunggu;2026-03-29 19:33:26;Paket diterima di counter
3195;641;Jalur Transito Jakarta Barat - Karawang;dalam_perjalanan;2026-03-29 21:22:31;Paket dikirim oleh kurir
3196;642;Pusat Sortir Bekasi;diproses;2026-03-29 21:33:26;Paket sedang disortir
3197;639;Bogor;terkirim;2026-03-29 22:07:05;Paket berhasil diterima oleh Hadi Sunyoto
3198;640;Jakarta Timur;terkirim;2026-03-30 00:31:17;Paket berhasil diterima oleh Dewi Lestari
3199;642;Jalur Transito Bekasi - Semarang;dalam_perjalanan;2026-03-30 00:33:26;Paket dikirim oleh kurir
3200;641;Hub Tujuan Karawang;sampai_tujuan;2026-03-30 04:22:31;Paket tiba di hub tujuan
3201;643;Jakarta Timur;menunggu;2026-03-30 06:26:44;Paket diterima di counter
3202;644;Jakarta Selatan;menunggu;2026-03-30 09:14:03;Paket diterima di counter
3203;643;Pusat Sortir Jakarta Timur;diproses;2026-03-30 09:26:44;Paket sedang disortir
3204;644;Pusat Sortir Jakarta Selatan;diproses;2026-03-30 12:14:03;Paket sedang disortir
3205;642;Hub Tujuan Semarang;sampai_tujuan;2026-03-30 12:33:26;Paket tiba di hub tujuan
3206;645;Tangerang;menunggu;2026-03-30 15:03:43;Paket diterima di counter
3207;645;Pusat Sortir Tangerang;diproses;2026-03-30 16:03:43;Paket sedang disortir
3208;641;Karawang;terkirim;2026-03-30 16:22:31;Paket berhasil diterima oleh Budi Santoso
3209;644;Jalur Transito Jakarta Selatan - Jakarta Timur;dalam_perjalanan;2026-03-30 17:14:03;Paket dikirim oleh kurir
3210;646;Depok;menunggu;2026-03-30 17:21:34;Paket diterima di counter
3211;643;Jalur Transito Jakarta Timur - Yogyakarta;dalam_perjalanan;2026-03-30 18:26:44;Paket dikirim oleh kurir
3212;646;Pusat Sortir Depok;diproses;2026-03-30 20:21:34;Paket sedang disortir
3213;645;Jalur Transito Tangerang - Karawang;dalam_perjalanan;2026-03-30 22:03:43;Paket dikirim oleh kurir
3214;643;Hub Tujuan Yogyakarta;sampai_tujuan;2026-03-30 23:26:44;Paket tiba di hub tujuan
3215;642;Semarang;terkirim;2026-03-30 23:33:26;Paket berhasil diterima oleh Eko Prasetyo
3216;644;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-03-31 00:14:03;Paket tiba di hub tujuan
3217;646;Jalur Transito Depok - Semarang;dalam_perjalanan;2026-03-31 00:21:34;Paket dikirim oleh kurir
3218;647;Jakarta Timur;menunggu;2026-03-31 02:48:49;Paket diterima di counter
3219;647;Pusat Sortir Jakarta Timur;diproses;2026-03-31 05:48:49;Paket sedang disortir
3220;643;Yogyakarta;terkirim;2026-03-31 09:26:44;Paket berhasil diterima oleh Wati Kurnia
3221;647;Jalur Transito Jakarta Timur - Bogor;dalam_perjalanan;2026-03-31 10:48:49;Paket dikirim oleh kurir
3222;646;Hub Tujuan Semarang;sampai_tujuan;2026-03-31 11:21:34;Paket tiba di hub tujuan
3223;645;Hub Tujuan Karawang;sampai_tujuan;2026-03-31 14:03:43;Paket tiba di hub tujuan
3224;644;Jakarta Timur;terkirim;2026-03-31 15:14:03;Paket berhasil diterima oleh Sri Wahyuni
3225;648;Depok;menunggu;2026-03-31 15:58:17;Paket diterima di counter
3226;645;Karawang;terkirim;2026-03-31 17:03:43;Paket berhasil diterima oleh Lestari Wulandari
3227;647;Hub Tujuan Bogor;sampai_tujuan;2026-03-31 18:48:49;Paket tiba di hub tujuan
3228;648;Pusat Sortir Depok;diproses;2026-03-31 18:58:17;Paket sedang disortir
3229;646;Semarang;terkirim;2026-03-31 22:21:34;Paket berhasil diterima oleh Joko Susilo
3230;648;Jalur Transito Depok - Semarang;dalam_perjalanan;2026-04-01 02:58:17;Paket dikirim oleh kurir
3231;647;Bogor;terkirim;2026-04-01 03:48:49;Paket berhasil diterima oleh Siti Rahma
3232;648;Hub Tujuan Semarang;sampai_tujuan;2026-04-01 06:58:17;Paket tiba di hub tujuan
3233;649;Depok;menunggu;2026-04-01 15:53:29;Paket diterima di counter
3234;649;Pusat Sortir Depok;diproses;2026-04-01 16:53:29;Paket sedang disortir
3235;648;Semarang;terkirim;2026-04-01 18:58:17;Paket berhasil diterima oleh Sri Wahyuni
3236;649;Jalur Transito Depok - Tangerang;dalam_perjalanan;2026-04-01 20:53:29;Paket dikirim oleh kurir
3237;649;Hub Tujuan Tangerang;sampai_tujuan;2026-04-02 11:53:29;Paket tiba di hub tujuan
3238;650;Bandung;menunggu;2026-04-02 13:17:41;Paket diterima di counter
3239;651;Bekasi;menunggu;2026-04-02 13:37:01;Paket diterima di counter
3240;651;Pusat Sortir Bekasi;diproses;2026-04-02 14:37:01;Paket sedang disortir
3241;650;Pusat Sortir Bandung;diproses;2026-04-02 15:17:41;Paket sedang disortir
3242;652;Bandung;menunggu;2026-04-02 16:00:12;Paket diterima di counter
3243;649;Tangerang;terkirim;2026-04-02 17:53:29;Paket berhasil diterima oleh Agus Setiawan
3244;652;Pusat Sortir Bandung;diproses;2026-04-02 19:00:12;Paket sedang disortir
3245;650;Jalur Transito Bandung - Jakarta Selatan;dalam_perjalanan;2026-04-02 19:17:41;Paket dikirim oleh kurir
3246;653;Yogyakarta;menunggu;2026-04-02 22:33:02;Paket diterima di counter
3247;653;Pusat Sortir Yogyakarta;diproses;2026-04-03 00:33:02;Paket sedang disortir
3248;651;Jalur Transito Bekasi - Semarang;dalam_perjalanan;2026-04-03 00:37:01;Paket dikirim oleh kurir
3249;654;Bogor;menunggu;2026-04-03 01:18:08;Paket diterima di counter
3250;652;Jalur Transito Bandung - Yogyakarta;dalam_perjalanan;2026-04-03 02:00:12;Paket dikirim oleh kurir
3251;655;Yogyakarta;menunggu;2026-04-03 03:50:30;Paket diterima di counter
3252;654;Pusat Sortir Bogor;diproses;2026-04-03 04:18:08;Paket sedang disortir
3253;650;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-04-03 05:17:41;Paket tiba di hub tujuan
3254;651;Hub Tujuan Semarang;sampai_tujuan;2026-04-03 05:37:01;Paket tiba di hub tujuan
3255;655;Pusat Sortir Yogyakarta;diproses;2026-04-03 06:50:30;Paket sedang disortir
3256;654;Jalur Transito Bogor - Tangerang;dalam_perjalanan;2026-04-03 08:18:08;Paket dikirim oleh kurir
3257;653;Jalur Transito Yogyakarta - Jakarta Timur;dalam_perjalanan;2026-04-03 08:33:02;Paket dikirim oleh kurir
3258;652;Hub Tujuan Yogyakarta;sampai_tujuan;2026-04-03 11:00:12;Paket tiba di hub tujuan
3259;651;Semarang;terkirim;2026-04-03 14:37:01;Paket berhasil diterima oleh Budi Santoso
3260;655;Jalur Transito Yogyakarta - Tangerang;dalam_perjalanan;2026-04-03 14:50:30;Paket dikirim oleh kurir
3261;653;Hub Tujuan Jakarta Timur;sampai_tujuan;2026-04-03 18:33:02;Paket tiba di hub tujuan
3262;650;Jakarta Selatan;terkirim;2026-04-03 19:17:41;Paket berhasil diterima oleh Hendra Wijaya
3263;654;Hub Tujuan Tangerang;sampai_tujuan;2026-04-03 20:18:08;Paket tiba di hub tujuan
3264;652;Yogyakarta;terkirim;2026-04-03 22:00:12;Paket berhasil diterima oleh Siti Rahma
3265;654;Tangerang;terkirim;2026-04-04 02:18:08;Paket berhasil diterima oleh Agus Setiawan
3266;653;Jakarta Timur;terkirim;2026-04-04 02:33:02;Paket berhasil diterima oleh Toni Hermanto
3267;655;Hub Tujuan Tangerang;sampai_tujuan;2026-04-04 02:50:30;Paket tiba di hub tujuan
3268;655;Tangerang;terkirim;2026-04-04 07:50:30;Paket berhasil diterima oleh Maya Kartika
3269;656;Jakarta Timur;menunggu;2026-04-04 13:49:48;Paket diterima di counter
3270;656;Pusat Sortir Jakarta Timur;diproses;2026-04-04 16:49:48;Paket sedang disortir
3271;657;Jakarta Selatan;menunggu;2026-04-04 18:06:33;Paket diterima di counter
3272;658;Jakarta Barat;menunggu;2026-04-04 18:36:10;Paket diterima di counter
3273;657;Pusat Sortir Jakarta Selatan;diproses;2026-04-04 21:06:33;Paket sedang disortir
3274;658;Pusat Sortir Jakarta Barat;diproses;2026-04-04 21:36:10;Paket sedang disortir
3275;656;Jalur Transito Jakarta Timur - Jakarta Pusat;dalam_perjalanan;2026-04-04 22:49:48;Paket dikirim oleh kurir
3276;657;Jalur Transito Jakarta Selatan - Jakarta Barat;dalam_perjalanan;2026-04-05 01:06:33;Paket dikirim oleh kurir
3277;658;Jalur Transito Jakarta Barat - Bandung;dalam_perjalanan;2026-04-05 03:36:10;Paket dikirim oleh kurir
3278;656;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-04-05 08:49:48;Paket tiba di hub tujuan
3279;659;Jakarta Pusat;menunggu;2026-04-05 09:12:36;Paket diterima di counter
3280;659;Pusat Sortir Jakarta Pusat;diproses;2026-04-05 10:12:36;Paket sedang disortir
3281;660;Jakarta Barat;menunggu;2026-04-05 10:28:51;Paket diterima di counter
3282;658;Hub Tujuan Bandung;sampai_tujuan;2026-04-05 11:36:10;Paket tiba di hub tujuan
3283;657;Hub Tujuan Jakarta Barat;sampai_tujuan;2026-04-05 13:06:33;Paket tiba di hub tujuan
3284;660;Pusat Sortir Jakarta Barat;diproses;2026-04-05 13:28:51;Paket sedang disortir
3285;659;Jalur Transito Jakarta Pusat - Yogyakarta;dalam_perjalanan;2026-04-05 15:12:36;Paket dikirim oleh kurir
3286;656;Jakarta Pusat;terkirim;2026-04-05 15:49:48;Paket berhasil diterima oleh Sri Wahyuni
3287;661;Jakarta Timur;menunggu;2026-04-05 17:07:34;Paket diterima di counter
3288;657;Jakarta Barat;terkirim;2026-04-05 20:06:33;Paket berhasil diterima oleh Hendra Wijaya
3289;661;Pusat Sortir Jakarta Timur;diproses;2026-04-05 20:07:34;Paket sedang disortir
3290;662;Surabaya;menunggu;2026-04-05 20:46:15;Paket diterima di counter
3291;660;Jalur Transito Jakarta Barat - Tangerang;dalam_perjalanan;2026-04-05 21:28:51;Paket dikirim oleh kurir
3292;658;Bandung;terkirim;2026-04-05 22:36:10;Paket berhasil diterima oleh Andi Pratama
3293;662;Pusat Sortir Surabaya;diproses;2026-04-05 22:46:15;Paket sedang disortir
3294;663;Bandung;menunggu;2026-04-06 01:06:39;Paket diterima di counter
3295;663;Pusat Sortir Bandung;diproses;2026-04-06 02:06:39;Paket sedang disortir
3296;661;Jalur Transito Jakarta Timur - Karawang;dalam_perjalanan;2026-04-06 02:07:34;Paket dikirim oleh kurir
3297;659;Hub Tujuan Yogyakarta;sampai_tujuan;2026-04-06 06:12:36;Paket tiba di hub tujuan
3298;660;Hub Tujuan Tangerang;sampai_tujuan;2026-04-06 06:28:51;Paket tiba di hub tujuan
3299;664;Semarang;menunggu;2026-04-06 07:19:38;Paket diterima di counter
3300;662;Jalur Transito Surabaya - Bandung;dalam_perjalanan;2026-04-06 07:46:15;Paket dikirim oleh kurir
3301;663;Jalur Transito Bandung - Jakarta Selatan;dalam_perjalanan;2026-04-06 08:06:39;Paket dikirim oleh kurir
3302;661;Hub Tujuan Karawang;sampai_tujuan;2026-04-06 08:07:34;Paket tiba di hub tujuan
3303;664;Pusat Sortir Semarang;diproses;2026-04-06 09:19:38;Paket sedang disortir
3304;660;Tangerang;terkirim;2026-04-06 12:28:51;Paket berhasil diterima oleh Andi Pratama
3305;662;Hub Tujuan Bandung;sampai_tujuan;2026-04-06 12:46:15;Paket tiba di hub tujuan
3306;659;Yogyakarta;terkirim;2026-04-06 15:12:36;Paket berhasil diterima oleh Dian Sasmita
3307;665;Jakarta Barat;menunggu;2026-04-06 16:42:07;Paket diterima di counter
3308;665;Pusat Sortir Jakarta Barat;diproses;2026-04-06 17:42:07;Paket sedang disortir
3309;663;Hub Tujuan Jakarta Selatan;sampai_tujuan;2026-04-06 19:06:39;Paket tiba di hub tujuan
3310;664;Jalur Transito Semarang - Jakarta Pusat;dalam_perjalanan;2026-04-06 19:19:38;Paket dikirim oleh kurir
3311;661;Karawang;terkirim;2026-04-06 20:07:34;Paket berhasil diterima oleh Toni Hermanto
3312;666;Jakarta Barat;menunggu;2026-04-06 20:27:34;Paket diterima di counter
3313;666;Pusat Sortir Jakarta Barat;diproses;2026-04-06 22:27:34;Paket sedang disortir
3314;667;Jakarta Selatan;menunggu;2026-04-06 23:21:36;Paket diterima di counter
3315;664;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-04-07 00:19:38;Paket tiba di hub tujuan
3316;667;Pusat Sortir Jakarta Selatan;diproses;2026-04-07 00:21:36;Paket sedang disortir
3317;665;Jalur Transito Jakarta Barat - Jakarta Pusat;dalam_perjalanan;2026-04-07 01:42:07;Paket dikirim oleh kurir
3318;663;Jakarta Selatan;terkirim;2026-04-07 02:06:39;Paket berhasil diterima oleh Hadi Sunyoto
3319;662;Bandung;terkirim;2026-04-07 02:46:15;Paket berhasil diterima oleh Dewi Lestari
3320;668;Tangerang;menunggu;2026-04-07 03:06:10;Paket diterima di counter
3321;666;Jalur Transito Jakarta Barat - Jakarta Pusat;dalam_perjalanan;2026-04-07 04:27:34;Paket dikirim oleh kurir
3322;668;Pusat Sortir Tangerang;diproses;2026-04-07 05:06:10;Paket sedang disortir
3323;665;Hub Tujuan Jakarta Pusat;sampai_tujuan;2026-04-07 08:42:07;Paket tiba di hub tujuan
3324;667;Jalur Transito Jakarta Selatan - Depok;dalam_perjalanan;2026-04-07 09:21:36;Paket dikirim oleh kurir
3325;664;Jakarta Pusat;terkirim;2026-04-07 10:19:38;Paket berhasil diterima oleh Andi Pratama
3326;669;Depok;menunggu;2026-04-07 11:30:49;Paket diterima di counter
3327;668;Jalur Transito Tangerang - Bandung;dalam_perjalanan;2026-04-07 12:06:10;Paket dikirim oleh kurir
